"ibge","municipio","latitude","longitude","cod_estado","estado","uf","regiao","capital"
230450,"Frecheirinha",-3.75557,-40.818,23,"Ceará","CE","Nordeste",0
430850,"Frederico Westphalen",-27.3586,-53.3958,43,"Rio Grande do Sul","RS","Sul",0
312680,"Frei Gaspar",-18.0709,-41.4325,31,"Minas Gerais","MG","Sudeste",0
312690,"Frei Inocêncio",-18.5556,-41.9121,31,"Minas Gerais","MG","Sudeste",0
312695,"Frei Lagonegro",-18.1751,-42.7617,31,"Minas Gerais","MG","Sudeste",0
250620,"Frei Martinho",-6.39759,-36.4526,25,"Paraíba","PB","Nordeste",0
260580,"Frei Miguelinho",-7.93918,-35.9113,26,"Pernambuco","PE","Nordeste",0
280230,"Frei Paulo",-10.5513,-37.5279,28,"Sergipe","SE","Nordeste",0
420555,"Frei Rogério",-27.175,-50.8076,42,"Santa Catarina","SC","Sul",0
312700,"Fronteira",-20.2748,-49.1984,31,"Minas Gerais","MG","Sudeste",0
312705,"Fronteira dos Vales",-16.8898,-40.923,31,"Minas Gerais","MG","Sudeste",0
220430,"Fronteiras",-7.08173,-40.6146,22,"Piauí","PI","Nordeste",0
312707,"Fruta de Leite",-16.1225,-42.5288,31,"Minas Gerais","MG","Sudeste",0
312710,"Frutal",-20.0259,-48.9355,31,"Minas Gerais","MG","Sudeste",0
240400,"Frutuoso Gomes",-6.15669,-37.8375,24,"Rio Grande do Norte","RN","Nordeste",0
320220,"Fundão",-19.937,-40.4078,32,"Espírito Santo","ES","Sudeste",0
312720,"Funilândia",-19.3661,-44.061,31,"Minas Gerais","MG","Sudeste",0
351650,"Gabriel Monteiro",-21.5294,-50.5573,35,"São Paulo","SP","Sudeste",0
250625,"Gado Bravo",-7.58279,-35.7899,25,"Paraíba","PB","Nordeste",0
351660,"Gália",-22.2918,-49.5504,35,"São Paulo","SP","Sudeste",0
312730,"Galiléia",-19.0005,-41.5387,31,"Minas Gerais","MG","Sudeste",0
240410,"Galinhos",-5.0909,-36.2754,24,"Rio Grande do Norte","RN","Nordeste",0
420560,"Galvão",-26.4549,-52.6875,42,"Santa Catarina","SC","Sul",0
260590,"Gameleira",-8.5798,-35.3846,26,"Pernambuco","PE","Nordeste",0
520815,"Gameleira de Goiás",-16.4854,-48.6454,52,"Goiás","GO","Centro-Oeste",0
312733,"Gameleiras",-15.0829,-43.125,31,"Minas Gerais","MG","Sudeste",0
291120,"Gandu",-13.7441,-39.4747,29,"Bahia","BA","Nordeste",0
260600,"Garanhuns",-8.88243,-36.4966,26,"Pernambuco","PE","Nordeste",0
280240,"Gararu",-9.9722,-37.0869,28,"Sergipe","SE","Nordeste",0
351670,"Garça",-22.2125,-49.6546,35,"São Paulo","SP","Sudeste",0
430860,"Garibaldi",-29.259,-51.5352,43,"Rio Grande do Sul","RS","Sul",0
420570,"Garopaba",-28.0275,-48.6192,42,"Santa Catarina","SC","Sul",0
150307,"Garrafão do Norte",-1.92986,-47.0505,15,"Pará","PA","Norte",0
430865,"Garruchos",-28.1944,-55.6383,43,"Rio Grande do Sul","RS","Sul",0
420580,"Garuva",-26.0292,-48.852,42,"Santa Catarina","SC","Sul",0
420590,"Gaspar",-26.9336,-48.9534,42,"Santa Catarina","SC","Sul",0
351680,"Gastão Vidigal",-20.7948,-50.1912,35,"São Paulo","SP","Sudeste",0
510385,"Gaúcha do Norte",-13.2443,-53.0809,51,"Mato Grosso","MT","Centro-Oeste",0
430870,"Gaurama",-27.5856,-52.0915,43,"Rio Grande do Sul","RS","Sul",0
291125,"Gavião",-11.4688,-39.7757,29,"Bahia","BA","Nordeste",0
351685,"Gavião Peixoto",-21.8367,-48.4957,35,"São Paulo","SP","Sudeste",0
220435,"Geminiano",-7.15476,-41.3409,22,"Piauí","PI","Nordeste",0
430880,"General Câmara",-29.9032,-51.7612,43,"Rio Grande do Sul","RS","Sul",0
410850,"General Carneiro",-26.425,-51.3172,41,"Paraná","PR","Sul",0
510390,"General Carneiro",-15.7094,-52.7574,51,"Mato Grosso","MT","Centro-Oeste",0
280250,"General Maynard",-10.6835,-36.9838,28,"Sergipe","SE","Nordeste",0
351690,"General Salgado",-20.6485,-50.364,35,"São Paulo","SP","Sudeste",0
230460,"General Sampaio",-4.04351,-39.454,23,"Ceará","CE","Nordeste",0
430885,"Gentil",-28.4316,-52.0337,43,"Rio Grande do Sul","RS","Sul",0
291130,"Gentio do Ouro",-11.4342,-42.5077,29,"Bahia","BA","Nordeste",0
351700,"Getulina",-21.7961,-49.9312,35,"São Paulo","SP","Sudeste",0
430890,"Getúlio Vargas",-27.8911,-52.2294,43,"Rio Grande do Sul","RS","Sul",0
220440,"Gilbués",-9.83001,-45.3423,22,"Piauí","PI","Nordeste",0
270290,"Girau do Ponciano",-9.88404,-36.8316,27,"Alagoas","AL","Nordeste",0
430900,"Giruá",-28.0297,-54.3517,43,"Rio Grande do Sul","RS","Sul",0
312735,"Glaucilândia",-16.8481,-43.692,31,"Minas Gerais","MG","Sudeste",0
351710,"Glicério",-21.3812,-50.2123,35,"São Paulo","SP","Sudeste",0
291140,"Glória",-9.34382,-38.2544,29,"Bahia","BA","Nordeste",0
510395,"Glória D'Oeste",-15.768,-58.3108,51,"Mato Grosso","MT","Centro-Oeste",0
500400,"Glória de Dourados",-22.4136,-54.2335,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
260610,"Glória do Goitá",-8.00568,-35.2904,26,"Pernambuco","PE","Nordeste",0
430905,"Glorinha",-29.8798,-50.7734,43,"Rio Grande do Sul","RS","Sul",0
210430,"Godofredo Viana",-1.40259,-45.7795,21,"Maranhão","MA","Nordeste",0
410855,"Godoy Moreira",-24.173,-51.9246,41,"Paraná","PR","Sul",0
312737,"Goiabeira",-18.9807,-41.2235,31,"Minas Gerais","MG","Sudeste",0
260620,"Goiana",-7.5606,-34.9959,26,"Pernambuco","PE","Nordeste",0
312738,"Goianá",-21.536,-43.1957,31,"Minas Gerais","MG","Sudeste",0
520840,"Goianápolis",-16.5098,-49.0234,52,"Goiás","GO","Centro-Oeste",0
520850,"Goiandira",-18.1352,-48.0875,52,"Goiás","GO","Centro-Oeste",0
520860,"Goianésia",-15.3118,-49.1162,52,"Goiás","GO","Centro-Oeste",0
150309,"Goianésia do Pará",-3.84338,-49.0974,15,"Pará","PA","Norte",0
520870,"Goiânia",-16.6864,-49.2643,52,"Goiás","GO","Centro-Oeste",1
240420,"Goianinha",-6.26486,-35.1943,24,"Rio Grande do Norte","RN","Nordeste",0
520880,"Goianira",-16.4947,-49.427,52,"Goiás","GO","Centro-Oeste",0
170830,"Goianorte",-8.77413,-48.9313,17,"Tocantins","TO","Norte",0
520890,"Goiás",-15.9333,-50.14,52,"Goiás","GO","Centro-Oeste",0
170900,"Goiatins",-7.71478,-47.3252,17,"Tocantins","TO","Norte",0
520910,"Goiatuba",-18.0105,-49.3658,52,"Goiás","GO","Centro-Oeste",0
410860,"Goioerê",-24.1835,-53.0248,41,"Paraná","PR","Sul",0
410865,"Goioxim",-25.1927,-51.9911,41,"Paraná","PR","Sul",0
312740,"Gonçalves",-22.6545,-45.8556,31,"Minas Gerais","MG","Sudeste",0
210440,"Gonçalves Dias",-5.1475,-44.3013,21,"Maranhão","MA","Nordeste",0
291150,"Gongogi",-14.3195,-39.469,29,"Bahia","BA","Nordeste",0
312750,"Gonzaga",-18.8196,-42.4769,31,"Minas Gerais","MG","Sudeste",0
312760,"Gouveia",-18.4519,-43.7423,31,"Minas Gerais","MG","Sudeste",0
520915,"Gouvelândia",-18.6238,-50.0805,52,"Goiás","GO","Centro-Oeste",0
210450,"Governador Archer",-5.02078,-44.2754,21,"Maranhão","MA","Nordeste",0
420600,"Governador Celso Ramos",-27.3172,-48.5576,42,"Santa Catarina","SC","Sul",0
240430,"Governador Dix-Sept Rosado",-5.44887,-37.5183,24,"Rio Grande do Norte","RN","Nordeste",0
210455,"Governador Edison Lobão",-5.74973,-47.3646,21,"Maranhão","MA","Nordeste",0
210460,"Governador Eugênio Barros",-5.31897,-44.2469,21,"Maranhão","MA","Nordeste",0
110100,"Governador Jorge Teixeira",-10.61,-62.7371,11,"Rondônia","RO","Norte",0
320225,"Governador Lindenberg",-19.1864,-40.4473,32,"Espírito Santo","ES","Sudeste",0
210462,"Governador Luiz Rocha",-5.47835,-44.0774,21,"Maranhão","MA","Nordeste",0
291160,"Governador Mangabeira",-12.5994,-39.0412,29,"Bahia","BA","Nordeste",0
210465,"Governador Newton Bello",-3.43245,-45.6619,21,"Maranhão","MA","Nordeste",0
210467,"Governador Nunes Freire",-2.12899,-45.8777,21,"Maranhão","MA","Nordeste",0
312770,"Governador Valadares",-18.8545,-41.9555,31,"Minas Gerais","MG","Sudeste",0
230465,"Graça",-4.04422,-40.749,23,"Ceará","CE","Nordeste",0
210470,"Graça Aranha",-5.40547,-44.3358,21,"Maranhão","MA","Nordeste",0
280260,"Gracho Cardoso",-10.2252,-37.2006,28,"Sergipe","SE","Nordeste",0
210480,"Grajaú",-5.81367,-46.1462,21,"Maranhão","MA","Nordeste",0
430910,"Gramado",-29.3734,-50.8762,43,"Rio Grande do Sul","RS","Sul",0
430912,"Gramado dos Loureiros",-27.4429,-52.9149,43,"Rio Grande do Sul","RS","Sul",0
430915,"Gramado Xavier",-29.2706,-52.5795,43,"Rio Grande do Sul","RS","Sul",0
410870,"Grandes Rios",-24.1466,-51.5094,41,"Paraná","PR","Sul",0
260630,"Granito",-7.70711,-39.615,26,"Pernambuco","PE","Nordeste",0
230470,"Granja",-3.12788,-40.8372,23,"Ceará","CE","Nordeste",0
230480,"Granjeiro",-6.88134,-39.2144,23,"Ceará","CE","Nordeste",0
312780,"Grão Mogol",-16.5662,-42.8923,31,"Minas Gerais","MG","Sudeste",0
420610,"Grão Pará",-28.1809,-49.2252,42,"Santa Catarina","SC","Sul",0
260640,"Gravatá",-8.21118,-35.5675,26,"Pernambuco","PE","Nordeste",0
430920,"Gravataí",-29.9413,-50.9869,43,"Rio Grande do Sul","RS","Sul",0
420620,"Gravatal",-28.3208,-49.0427,42,"Santa Catarina","SC","Sul",0
230490,"Groaíras",-3.91787,-40.3852,23,"Ceará","CE","Nordeste",0
240440,"Grossos",-4.98068,-37.1621,24,"Rio Grande do Norte","RN","Nordeste",0
312790,"Grupiara",-18.5003,-47.7318,31,"Minas Gerais","MG","Sudeste",0
430925,"Guabiju",-28.5421,-51.6948,43,"Rio Grande do Sul","RS","Sul",0
420630,"Guabiruba",-27.0808,-48.9804,42,"Santa Catarina","SC","Sul",0
320230,"Guaçuí",-20.7668,-41.6734,32,"Espírito Santo","ES","Sudeste",0
220450,"Guadalupe",-6.78285,-43.5594,22,"Piauí","PI","Nordeste",0
430930,"Guaíba",-30.1086,-51.3233,43,"Rio Grande do Sul","RS","Sul",0
351720,"Guaiçara",-21.6195,-49.8013,35,"São Paulo","SP","Sudeste",0
351730,"Guaimbê",-21.9091,-49.8986,35,"São Paulo","SP","Sudeste",0
351740,"Guaíra",-20.3196,-48.312,35,"São Paulo","SP","Sudeste",0
410880,"Guaíra",-24.085,-54.2573,41,"Paraná","PR","Sul",0
410890,"Guairaçá",-22.932,-52.6906,41,"Paraná","PR","Sul",0
230495,"Guaiúba",-4.04057,-38.6404,23,"Ceará","CE","Nordeste",0
130165,"Guajará",-7.53797,-72.5907,13,"Amazonas","AM","Norte",0
110010,"Guajará-Mirim",-10.7889,-65.3296,11,"Rondônia","RO","Norte",0
291165,"Guajeru",-14.5467,-41.9381,29,"Bahia","BA","Nordeste",0
240450,"Guamaré",-5.10619,-36.3222,24,"Rio Grande do Norte","RN","Nordeste",0
410895,"Guamiranga",-25.1912,-50.8021,41,"Paraná","PR","Sul",0
291170,"Guanambi",-14.2231,-42.7799,29,"Bahia","BA","Nordeste",0
312800,"Guanhães",-18.7713,-42.9312,31,"Minas Gerais","MG","Sudeste",0
312810,"Guapé",-20.7631,-45.9152,31,"Minas Gerais","MG","Sudeste",0
351750,"Guapiaçu",-20.7959,-49.2172,35,"São Paulo","SP","Sudeste",0
351760,"Guapiara",-24.1892,-48.5295,35,"São Paulo","SP","Sudeste",0
330185,"Guapimirim",-22.5347,-42.9895,33,"Rio de Janeiro","RJ","Sudeste",0
410900,"Guapirama",-23.5203,-50.0407,41,"Paraná","PR","Sul",0
520920,"Guapó",-16.8297,-49.5345,52,"Goiás","GO","Centro-Oeste",0
430940,"Guaporé",-28.8399,-51.8895,43,"Rio Grande do Sul","RS","Sul",0
410910,"Guaporema",-23.3402,-52.7786,41,"Paraná","PR","Sul",0
351770,"Guará",-20.4302,-47.8236,35,"São Paulo","SP","Sudeste",0
250630,"Guarabira",-6.85064,-35.485,25,"Paraíba","PB","Nordeste",0
351780,"Guaraçaí",-21.0292,-51.2119,35,"São Paulo","SP","Sudeste",0
351790,"Guaraci",-20.4977,-48.9391,35,"São Paulo","SP","Sudeste",0
410920,"Guaraci",-22.9694,-51.6504,41,"Paraná","PR","Sul",0
312820,"Guaraciaba",-20.5716,-43.0094,31,"Minas Gerais","MG","Sudeste",0
420640,"Guaraciaba",-26.6042,-53.5243,42,"Santa Catarina","SC","Sul",0
230500,"Guaraciaba do Norte",-4.15814,-40.7476,23,"Ceará","CE","Nordeste",0
312825,"Guaraciama",-17.0142,-43.6675,31,"Minas Gerais","MG","Sudeste",0
170930,"Guaraí",-8.83543,-48.5114,17,"Tocantins","TO","Norte",0
520929,"Guaraíta",-15.6121,-50.0265,52,"Goiás","GO","Centro-Oeste",0
230510,"Guaramiranga",-4.26248,-38.932,23,"Ceará","CE","Nordeste",0
420650,"Guaramirim",-26.4688,-49.0026,42,"Santa Catarina","SC","Sul",0
312830,"Guaranésia",-21.3009,-46.7964,31,"Minas Gerais","MG","Sudeste",0
312840,"Guarani",-21.3563,-43.0328,31,"Minas Gerais","MG","Sudeste",0
351800,"Guarani d'Oeste",-20.0746,-50.3411,35,"São Paulo","SP","Sudeste",0
430950,"Guarani das Missões",-28.1491,-54.5629,43,"Rio Grande do Sul","RS","Sul",0
520940,"Guarani de Goiás",-13.9421,-46.4868,52,"Goiás","GO","Centro-Oeste",0
410930,"Guaraniaçu",-25.0968,-52.8755,41,"Paraná","PR","Sul",0
351810,"Guarantã",-21.8942,-49.5914,35,"São Paulo","SP","Sudeste",0
510410,"Guarantã do Norte",-9.96218,-54.9121,51,"Mato Grosso","MT","Centro-Oeste",0
320240,"Guarapari",-20.6772,-40.5093,32,"Espírito Santo","ES","Sudeste",0
410940,"Guarapuava",-25.3902,-51.4623,41,"Paraná","PR","Sul",0
410950,"Guaraqueçaba",-25.3071,-48.3204,41,"Paraná","PR","Sul",0
312850,"Guarará",-21.7304,-43.0334,31,"Minas Gerais","MG","Sudeste",0
351820,"Guararapes",-21.2544,-50.6453,35,"São Paulo","SP","Sudeste",0
351830,"Guararema",-23.4112,-46.0369,35,"São Paulo","SP","Sudeste",0
291180,"Guaratinga",-16.5833,-39.7847,29,"Bahia","BA","Nordeste",0
351840,"Guaratinguetá",-22.8075,-45.1938,35,"São Paulo","SP","Sudeste",0
410960,"Guaratuba",-25.8817,-48.5752,41,"Paraná","PR","Sul",0
312860,"Guarda-Mor",-17.7673,-47.0998,31,"Minas Gerais","MG","Sudeste",0
351850,"Guareí",-23.3714,-48.1837,35,"São Paulo","SP","Sudeste",0
351860,"Guariba",-21.3594,-48.2316,35,"São Paulo","SP","Sudeste",0
220455,"Guaribas",-9.38647,-43.6943,22,"Piauí","PI","Nordeste",0
520945,"Guarinos",-14.7292,-49.7006,52,"Goiás","GO","Centro-Oeste",0
351870,"Guarujá",-23.9888,-46.258,35,"São Paulo","SP","Sudeste",0
420660,"Guarujá do Sul",-26.3858,-53.5296,42,"Santa Catarina","SC","Sul",0
351880,"Guarulhos",-23.4538,-46.5333,35,"São Paulo","SP","Sudeste",0
420665,"Guatambú",-27.1341,-52.7887,42,"Santa Catarina","SC","Sul",0
351885,"Guatapará",-21.4944,-48.0356,35,"São Paulo","SP","Sudeste",0
312870,"Guaxupé",-21.305,-46.7081,31,"Minas Gerais","MG","Sudeste",0
500410,"Guia Lopes da Laguna",-21.4583,-56.1117,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
312880,"Guidoval",-21.155,-42.7887,31,"Minas Gerais","MG","Sudeste",0
210490,"Guimarães",-2.12755,-44.602,21,"Maranhão","MA","Nordeste",0
312890,"Guimarânia",-18.8425,-46.7901,31,"Minas Gerais","MG","Sudeste",0
510420,"Guiratinga",-16.346,-53.7575,51,"Mato Grosso","MT","Centro-Oeste",0
312900,"Guiricema",-21.0098,-42.7207,31,"Minas Gerais","MG","Sudeste",0
312910,"Gurinhatã",-19.2143,-49.7876,31,"Minas Gerais","MG","Sudeste",0
250640,"Gurinhém",-7.1233,-35.4222,25,"Paraíba","PB","Nordeste",0
250650,"Gurjão",-7.24833,-36.4923,25,"Paraíba","PB","Nordeste",0
150310,"Gurupá",-1.41412,-51.6338,15,"Pará","PA","Norte",0
170950,"Gurupi",-11.7279,-49.068,17,"Tocantins","TO","Norte",0
351890,"Guzolândia",-20.6467,-50.6645,35,"São Paulo","SP","Sudeste",0
430955,"Harmonia",-29.5456,-51.4185,43,"Rio Grande do Sul","RS","Sul",0
520960,"Heitoraí",-15.719,-49.8268,52,"Goiás","GO","Centro-Oeste",0
312920,"Heliodora",-22.0644,-45.5453,31,"Minas Gerais","MG","Sudeste",0
291185,"Heliópolis",-10.6825,-38.2907,29,"Bahia","BA","Nordeste",0
351900,"Herculândia",-22.0038,-50.3907,35,"São Paulo","SP","Sudeste",0
430710,"Herval",-32.024,-53.3944,43,"Rio Grande do Sul","RS","Sul",0
420670,"Herval d'Oeste",-27.1903,-51.4917,42,"Santa Catarina","SC","Sul",0
430957,"Herveiras",-29.4552,-52.6553,43,"Rio Grande do Sul","RS","Sul",0
230520,"Hidrolândia",-4.40958,-40.4056,23,"Ceará","CE","Nordeste",0
520970,"Hidrolândia",-16.9626,-49.2265,52,"Goiás","GO","Centro-Oeste",0
520980,"Hidrolina",-14.7261,-49.4634,52,"Goiás","GO","Centro-Oeste",0
351905,"Holambra",-22.6405,-47.0487,35,"São Paulo","SP","Sudeste",0
410965,"Honório Serpa",-26.139,-52.3848,41,"Paraná","PR","Sul",0
230523,"Horizonte",-4.1209,-38.4707,23,"Ceará","CE","Nordeste",0
430960,"Horizontina",-27.6282,-54.3053,43,"Rio Grande do Sul","RS","Sul",0
351907,"Hortolândia",-22.8529,-47.2143,35,"São Paulo","SP","Sudeste",0
220460,"Hugo Napoleão",-5.9886,-42.5598,22,"Piauí","PI","Nordeste",0
430965,"Hulha Negra",-31.4067,-53.8667,43,"Rio Grande do Sul","RS","Sul",0
130170,"Humaitá",-7.51171,-63.0327,13,"Amazonas","AM","Norte",0
430970,"Humaitá",-27.5691,-53.9695,43,"Rio Grande do Sul","RS","Sul",0
210500,"Humberto de Campos",-2.59828,-43.4649,21,"Maranhão","MA","Nordeste",0
351910,"Iacanga",-21.8896,-49.031,35,"São Paulo","SP","Sudeste",0
520990,"Iaciara",-14.1011,-46.6335,52,"Goiás","GO","Centro-Oeste",0
351920,"Iacri",-21.8572,-50.6932,35,"São Paulo","SP","Sudeste",0
291190,"Iaçu",-12.7666,-40.2056,29,"Bahia","BA","Nordeste",0
312930,"Iapu",-19.4387,-42.2147,31,"Minas Gerais","MG","Sudeste",0
351925,"Iaras",-22.8682,-49.1634,35,"São Paulo","SP","Sudeste",0
260650,"Iati",-9.04559,-36.8498,26,"Pernambuco","PE","Nordeste",0
410970,"Ibaiti",-23.8478,-50.1932,41,"Paraná","PR","Sul",0
430975,"Ibarama",-29.4203,-53.1295,43,"Rio Grande do Sul","RS","Sul",0
230526,"Ibaretama",-4.80376,-38.7501,23,"Ceará","CE","Nordeste",0
351930,"Ibaté",-21.9584,-47.9882,35,"São Paulo","SP","Sudeste",0
270300,"Ibateguara",-8.97823,-35.9373,27,"Alagoas","AL","Nordeste",0
320245,"Ibatiba",-20.2347,-41.5087,32,"Espírito Santo","ES","Sudeste",0
410975,"Ibema",-25.1193,-53.0072,41,"Paraná","PR","Sul",0
312940,"Ibertioga",-21.433,-43.9639,31,"Minas Gerais","MG","Sudeste",0
312950,"Ibiá",-19.4749,-46.5474,31,"Minas Gerais","MG","Sudeste",0
430980,"Ibiaçá",-28.0566,-51.8599,43,"Rio Grande do Sul","RS","Sul",0
312960,"Ibiaí",-16.8591,-44.9046,31,"Minas Gerais","MG","Sudeste",0
420675,"Ibiam",-27.1847,-51.2352,42,"Santa Catarina","SC","Sul",0
230530,"Ibiapina",-3.92403,-40.8911,23,"Ceará","CE","Nordeste",0
250660,"Ibiara",-7.47957,-38.4059,25,"Paraíba","PB","Nordeste",0
291200,"Ibiassucê",-14.2711,-42.257,29,"Bahia","BA","Nordeste",0
291210,"Ibicaraí",-14.8579,-39.5914,29,"Bahia","BA","Nordeste",0
420680,"Ibicaré",-27.0881,-51.3681,42,"Santa Catarina","SC","Sul",0
291220,"Ibicoara",-13.4059,-41.284,29,"Bahia","BA","Nordeste",0
291230,"Ibicuí",-14.845,-39.9879,29,"Bahia","BA","Nordeste",0
230533,"Ibicuitinga",-4.96999,-38.6362,23,"Ceará","CE","Nordeste",0
260660,"Ibimirim",-8.54026,-37.7032,26,"Pernambuco","PE","Nordeste",0
291240,"Ibipeba",-11.6438,-42.0195,29,"Bahia","BA","Nordeste",0
291250,"Ibipitanga",-12.8804,-42.4856,29,"Bahia","BA","Nordeste",0
410980,"Ibiporã",-23.2659,-51.0522,41,"Paraná","PR","Sul",0
291260,"Ibiquera",-12.6444,-40.9338,29,"Bahia","BA","Nordeste",0
351940,"Ibirá",-21.083,-49.2448,35,"São Paulo","SP","Sudeste",0
312965,"Ibiracatu",-15.6605,-44.1667,31,"Minas Gerais","MG","Sudeste",0
312970,"Ibiraci",-20.4611,-47.1222,31,"Minas Gerais","MG","Sudeste",0
320250,"Ibiraçu",-19.8366,-40.3732,32,"Espírito Santo","ES","Sudeste",0
430990,"Ibiraiaras",-28.3741,-51.6377,43,"Rio Grande do Sul","RS","Sul",0
260670,"Ibirajuba",-8.57633,-36.1812,26,"Pernambuco","PE","Nordeste",0
420690,"Ibirama",-27.0547,-49.5193,42,"Santa Catarina","SC","Sul",0
291270,"Ibirapitanga",-14.1649,-39.3787,29,"Bahia","BA","Nordeste",0
291280,"Ibirapuã",-17.6832,-40.1129,29,"Bahia","BA","Nordeste",0
430995,"Ibirapuitã",-28.6247,-52.5158,43,"Rio Grande do Sul","RS","Sul",0
351950,"Ibirarema",-22.8185,-50.0739,35,"São Paulo","SP","Sudeste",0
291290,"Ibirataia",-14.0643,-39.6459,29,"Bahia","BA","Nordeste",0
312980,"Ibirité",-20.0252,-44.0569,31,"Minas Gerais","MG","Sudeste",0
431000,"Ibirubá",-28.6302,-53.0961,43,"Rio Grande do Sul","RS","Sul",0
291300,"Ibitiara",-12.6502,-42.2179,29,"Bahia","BA","Nordeste",0
351960,"Ibitinga",-21.7562,-48.8319,35,"São Paulo","SP","Sudeste",0
320255,"Ibitirama",-20.5466,-41.6667,32,"Espírito Santo","ES","Sudeste",0
291310,"Ibititá",-11.5414,-41.9748,29,"Bahia","BA","Nordeste",0
312990,"Ibitiúra de Minas",-22.0604,-46.4368,31,"Minas Gerais","MG","Sudeste",0
313000,"Ibituruna",-21.1541,-44.7479,31,"Minas Gerais","MG","Sudeste",0
351970,"Ibiúna",-23.6596,-47.223,35,"São Paulo","SP","Sudeste",0
291320,"Ibotirama",-12.1779,-43.2167,29,"Bahia","BA","Nordeste",0
230535,"Icapuí",-4.71206,-37.3531,23,"Ceará","CE","Nordeste",0
420700,"Içara",-28.7132,-49.3087,42,"Santa Catarina","SC","Sul",0
313005,"Icaraí de Minas",-16.214,-44.9034,31,"Minas Gerais","MG","Sudeste",0
410990,"Icaraíma",-23.3944,-53.615,41,"Paraná","PR","Sul",0
210510,"Icatu",-2.77206,-44.0501,21,"Maranhão","MA","Nordeste",0
351980,"Icém",-20.3391,-49.1915,35,"São Paulo","SP","Sudeste",0
291330,"Ichu",-11.7431,-39.1905,29,"Bahia","BA","Nordeste",0
230540,"Icó",-6.39627,-38.8554,23,"Ceará","CE","Nordeste",0
320260,"Iconha",-20.7913,-40.8132,32,"Espírito Santo","ES","Sudeste",0
240460,"Ielmo Marinho",-5.82447,-35.55,24,"Rio Grande do Norte","RN","Nordeste",0
351990,"Iepê",-22.6602,-51.0779,35,"São Paulo","SP","Sudeste",0
270310,"Igaci",-9.53768,-36.6372,27,"Alagoas","AL","Nordeste",0
291340,"Igaporã",-13.774,-42.7155,29,"Bahia","BA","Nordeste",0
352000,"Igaraçu do Tietê",-22.509,-48.5597,35,"São Paulo","SP","Sudeste",0
250260,"Igaracy",-7.17184,-38.1478,25,"Paraíba","PB","Nordeste",0
352010,"Igarapava",-20.0407,-47.7466,35,"São Paulo","SP","Sudeste",0
313010,"Igarapé",-20.0707,-44.2994,31,"Minas Gerais","MG","Sudeste",0
210515,"Igarapé do Meio",-3.65771,-45.2114,21,"Maranhão","MA","Nordeste",0
210520,"Igarapé Grande",-4.6625,-44.8558,21,"Maranhão","MA","Nordeste",0
150320,"Igarapé-Açu",-1.12539,-47.626,15,"Pará","PA","Norte",0
150330,"Igarapé-Miri",-1.97533,-48.9575,15,"Pará","PA","Norte",0
260680,"Igarassu",-7.82881,-34.9013,26,"Pernambuco","PE","Nordeste",0
352020,"Igaratá",-23.2037,-46.157,35,"São Paulo","SP","Sudeste",0
313020,"Igaratinga",-19.9476,-44.7063,31,"Minas Gerais","MG","Sudeste",0
291345,"Igrapiúna",-13.8295,-39.1361,29,"Bahia","BA","Nordeste",0
270320,"Igreja Nova",-10.1235,-36.6597,27,"Alagoas","AL","Nordeste",0
431010,"Igrejinha",-29.5693,-50.7919,43,"Rio Grande do Sul","RS","Sul",0
330187,"Iguaba Grande",-22.8495,-42.2299,33,"Rio de Janeiro","RJ","Sudeste",0
291350,"Iguaí",-14.7528,-40.0894,29,"Bahia","BA","Nordeste",0
352030,"Iguape",-24.699,-47.5537,35,"São Paulo","SP","Sudeste",0
411000,"Iguaraçu",-23.1949,-51.8256,41,"Paraná","PR","Sul",0
260690,"Iguaracy",-7.83222,-37.5082,26,"Pernambuco","PE","Nordeste",0
313030,"Iguatama",-20.1776,-45.7111,31,"Minas Gerais","MG","Sudeste",0
500430,"Iguatemi",-23.6736,-54.5637,50,"Mato Grosso do Sul","MS","Centro-Oeste",0
230550,"Iguatu",-6.36281,-39.2892,23,"Ceará","CE","Nordeste",0
411005,"Iguatu",-24.7153,-53.0827,41,"Paraná","PR","Sul",0
313040,"Ijaci",-21.1738,-44.9233,31,"Minas Gerais","MG","Sudeste",0
431020,"Ijuí",-28.388,-53.92,43,"Rio Grande do Sul","RS","Sul",0
352042,"Ilha Comprida",-24.7307,-47.5383,35,"São Paulo","SP","Sudeste",0
280270,"Ilha das Flores",-10.4425,-36.5479,28,"Sergipe","SE","Nordeste",0
